source_id_ref,canonical_student_id,firestore_document_verified,ui_id_exact_match,persisted_uid_equals_doc_id,persisted_auth_user_id_equals_doc_id,operational_category_observed,classification,current_status_raw,active_flag,current_plan,contract_id,contract_start,contract_end,duration_reported,cancellation_requested_evidence,notice_end_evidence,effective_exit_evidence,suspension_evidence,pedagogical_rows,financial_customer_ref,financial_match_evidence,confidence_evidence,reasons,recommended_action
c7c751042221c78b,,True,True,True,True,UNKNOWN,AMBIGUOUS,ativo,True,,,,,,2026-07-16T03:00:00.000Z,,,False,0,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable|missing_plan|operational_eligibility_requires_review,Resolve missing contract evidence and listed conflicts; do not backfill
d06a9cdb83aa38f4,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Diamond,,,,,,,,False,55,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
6556f5c4b3590cc4,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Diamond,,,,,,,,False,55,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
3f0e2f3e725401bd,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Diamond,,,,,,,,False,60,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
e9428fb77a199012,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Diamond,,,,,,,,False,58,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
8c204bc0954be364,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Diamond,,,,,,,,False,45,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
e0ece86382bc08b3,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,,,,,,,,,False,0,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable|missing_plan,Resolve missing contract evidence and listed conflicts; do not backfill
2a4b6d5307572057,,True,True,True,True,UNKNOWN,AMBIGUOUS,ativo,True,,,,,,2026-07-16T03:00:00.000Z,,,False,0,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable|missing_plan|operational_eligibility_requires_review,Resolve missing contract evidence and listed conflicts; do not backfill
519b31f565af5474,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Diamond,,,,,,,,False,55,8ef8633db5da82b9,unique_normalized_email_both_sources,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
dabb6deeaa7a84fe,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Gold,,,,,,,,False,33,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
c70935bf150a9878,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Gold,,,,,,,,False,34,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
b617de2b461e73c5,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Diamond,,,,,,,,False,54,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
bc148518911e314e,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Gold,,,,,,,,False,36,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
45b25d5ae2cee718,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Diamond,,,,,,,,False,60,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
43d2a28cb5407ec6,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Diamond,,,,,,,,False,32,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
51016cd4100c9b9a,,True,True,True,True,OPERATIONAL_SUSPENDED,AMBIGUOUS,ativo,True,Diamond,,,,,2026-07-27T03:00:00.000Z,,,True,34,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
25307b24f2a8f0ee,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Gold,,,,,,,,False,23,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
b30ea0470861b9ef,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,,,,,,,,,False,0,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable|missing_plan,Resolve missing contract evidence and listed conflicts; do not backfill
9539b45947ff5c6c,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,,,,,,,,,False,0,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable|missing_plan,Resolve missing contract evidence and listed conflicts; do not backfill
68c49d7c299aa4d7,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Diamond,,,,,,,,False,60,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
21e15f7cec481948,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Diamond,,,,,,,,False,58,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
a78c738c7e3e2b8b,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,,,,,,,,,False,0,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable|missing_plan,Resolve missing contract evidence and listed conflicts; do not backfill
3c1e4fb8471dbfca,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,,,,,,,,,False,0,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable|missing_plan,Resolve missing contract evidence and listed conflicts; do not backfill
6bdfb76a29d500c3,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,,,,,,,,,False,0,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable|missing_plan,Resolve missing contract evidence and listed conflicts; do not backfill
207c7fda57468a13,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,,,,,,,,,False,0,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable|missing_plan,Resolve missing contract evidence and listed conflicts; do not backfill
5d22d6b16d5d61cd,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Gold,,,,,,,,False,118,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
91b652f81c126fa7,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Diamond,,,,,,,,False,48,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
5f2ffb7b9be49a4e,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,,,,,,,,,False,0,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable|missing_plan,Resolve missing contract evidence and listed conflicts; do not backfill
cda44b07998ae1d4,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Diamond,,,,,,,,False,35,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
872d3acef6df3717,,True,True,True,True,OPERATIONAL_SUSPENDED,CONFLICT,ativo,True,Gold,,,,,2026-06-29T03:00:00.000Z,2026-08-29T03:00:00.000Z,,True,73,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable|past_notice_end_without_effectivation_while_active,Resolve missing contract evidence and listed conflicts; do not backfill
8c47581e5aa1228f,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Diamond,,,,,,,,False,60,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
e7ee9c55a45b9d9e,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Diamond,,,,,,,,False,53,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
b97169df41565e70,,True,True,True,True,OPERATIONAL_SUSPENDED,CONFLICT,ativo,True,Turma,,,,,2026-07-15T03:00:00.000Z,2026-08-15T03:00:00.000Z,,True,0,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable|past_notice_end_without_effectivation_while_active,Resolve missing contract evidence and listed conflicts; do not backfill
8b4ea6d73efd881e,,True,True,True,True,UNKNOWN,AMBIGUOUS,ativo,True,,,,,,2026-07-21T03:00:00.000Z,,,False,0,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable|missing_plan|operational_eligibility_requires_review,Resolve missing contract evidence and listed conflicts; do not backfill
9205ead34add02b8,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,,,,,,,,,False,0,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable|missing_plan,Resolve missing contract evidence and listed conflicts; do not backfill
2e22e91ef68aed9b,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Diamond,,,,,,,,False,0,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
7a0517ca1e1a269a,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Diamond,,,,,,,,False,117,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
e57193260eb295fb,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,,,,,,,,,False,0,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable|missing_plan,Resolve missing contract evidence and listed conflicts; do not backfill
a109a12bc7f61189,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Gold,,,,,,,,False,34,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
a387ebd7543fdd8e,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Premium,,,,,,,,False,22,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
b0bdc505709556f2,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Diamond,,,,,,,,False,55,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
9e1a60cab2ce7011,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Diamond,,,,,,,,False,62,a8ee93ac4b1601bb,unique_normalized_email_both_sources,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
d13cb8e054741b53,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,,,,,,,,,False,0,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable|missing_plan,Resolve missing contract evidence and listed conflicts; do not backfill
994185209539a46e,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,,,,,,,,,False,0,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable|missing_plan,Resolve missing contract evidence and listed conflicts; do not backfill
a9bf39d21614f383,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Diamond,,,,,,,,False,60,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
1169f45ac490b78b,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Diamond,,,,,,,,False,175,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
ac9d22d3e21c551a,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Diamond,,,,,,,,False,60,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
42c9720447e345da,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Gold,,,,,,,,False,34,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
6cd0401404fad712,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Diamond,,,,,,,,False,60,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
be5c0db205ad5ba7,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Premium,,,,,,,,False,12,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
8b7c9f05ff16f0fc,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Premium,,,,,,,,False,0,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
53137b0703cc6480,,True,True,True,True,OPERATIONAL_SUSPENDED,AMBIGUOUS,ativo,True,Premium,,,,,2026-06-22T03:00:00.000Z,,,True,21,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
08c788641eca41ff,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Turma,,,,,,,,False,34,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
f936770f28b27aa3,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Diamond,,,,,,,,False,63,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
ba3d116a5c5248e5,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Turma,,,,,,,,False,48,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
9318832bec28d752,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,,,,,,,,,False,0,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable|missing_plan,Resolve missing contract evidence and listed conflicts; do not backfill
e8dcb3f9c2d851a7,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Diamond,,,,,,,,False,55,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
77d9c97f3856dafd,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,,,,,,,,,False,0,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable|missing_plan,Resolve missing contract evidence and listed conflicts; do not backfill
b0f3ce4f95412f94,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Diamond,,,,,,,,False,60,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
d4aca3e0f45b3414,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Diamond,,,,,,,,False,55,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
0cbef6d40744deed,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Gold,,,,,,,,False,34,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
59a91a28ade7b015,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,,,,,,,,,False,0,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable|missing_plan,Resolve missing contract evidence and listed conflicts; do not backfill
7b34cb71f3a41bde,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Diamond,,,,,,,,False,55,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
6e8d87ccd2ed6f25,,True,True,True,True,OPERATIONAL_SUSPENDED,AMBIGUOUS,ativo,True,Turma,,,,,2026-07-20T03:00:00.000Z,2026-09-20T03:00:00.000Z,,True,22,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
e7e0b5014fc7eba9,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Gold,,,,,,,,False,34,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
f4f793a5994a772a,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Diamond,,,,,,,,False,60,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
510aae49be546518,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Gold,,,,,,,,False,36,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
27d7aa206fffce90,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Gold,,,,,,,,False,55,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
8863250bf16425be,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,,,,,,,,,False,0,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable|missing_plan,Resolve missing contract evidence and listed conflicts; do not backfill
f3a760657b4bd345,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Gold,,,,,,,,False,22,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
a560b3f246fd9cda,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Gold,,,,,,,,False,23,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
b5999764422a451f,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Gold,,,,,,,,False,35,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
a66e5ee501572ad1,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,,,,,,,,,False,0,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable|missing_plan,Resolve missing contract evidence and listed conflicts; do not backfill
ee2e09ffcb66026b,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Turma,,,,,,,,False,23,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
6c959ab4360d1678,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Diamond,,,,,,,,False,60,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
14e44d7a696f348d,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Diamond,,,,,,,,False,55,f22d376f3773f050,unique_normalized_email_both_sources,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
8b37a3455ac87a63,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Gold,,,,,,,,False,72,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
3db821037b80d6ea,,True,True,True,True,OPERATIONAL_SUSPENDED,CONFLICT,ativo,True,Gold,,,,,2026-07-22T03:00:00.000Z,2026-08-15T03:00:00.000Z,,True,33,9610fed747114b63,unique_normalized_email_both_sources,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable|past_notice_end_without_effectivation_while_active,Resolve missing contract evidence and listed conflicts; do not backfill
030ae7480b8e7bea,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,,,,,,,,,False,0,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable|missing_plan,Resolve missing contract evidence and listed conflicts; do not backfill
fcb1b70d72df2718,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Diamond,,,,,,,,False,55,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
1af3c347b9f4803c,,True,True,True,True,OPERATIONAL_SUSPENDED,CONFLICT,ativo,True,Turma,,,,,2026-07-11T03:00:00.000Z,2026-09-11T03:00:00.000Z,,True,21,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable|past_notice_end_without_effectivation_while_active,Resolve missing contract evidence and listed conflicts; do not backfill
5353e7e37a04e263,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Diamond,,,,,,,,False,65,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
e43b51bf06729df7,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Gold,,,,,,,,False,35,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
89f9090e78586352,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Gold,,,,,,,,False,34,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
4b77612c9bb93a21,,True,True,True,True,UNKNOWN,AMBIGUOUS,ativo,True,,,,,,2026-07-21T03:00:00.000Z,,,False,0,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable|missing_plan|operational_eligibility_requires_review,Resolve missing contract evidence and listed conflicts; do not backfill
d4b44cc2e8b132b7,,True,True,False,False,OPERATIONAL_ACTIVE,AMBIGUOUS,,True,Diamond,,,,12,,,,False,56,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
e2c5af6fcf16bdf0,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,,,,,,,,,False,0,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable|missing_plan,Resolve missing contract evidence and listed conflicts; do not backfill
4fe28457c3b2cdf7,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Gold,,,,,,,,False,23,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
9ddad0d5fb1841c5,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Gold,,,,,,,,False,34,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
1c71c2bd24553b5b,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Diamond,,,,,,,,False,60,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
7858899362d5c00d,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Diamond,,,,,,,,False,72,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
b7731a24db20998f,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Diamond,,,,,,,,False,67,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
3b1c3b5f7b1105f3,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,,,,,,,,,False,0,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable|missing_plan,Resolve missing contract evidence and listed conflicts; do not backfill
385fdfd1eeb697a4,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Diamond,,,,,,,,False,55,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
1f1b4164e32d1fbd,,True,True,True,True,OPERATIONAL_ACTIVE,AMBIGUOUS,ativo,True,Diamond,,,,,,,,False,56,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
6b061aed21734cbe,,True,True,True,True,OPERATIONAL_SUSPENDED,AMBIGUOUS,ativo,True,Diamond,,,,,2026-07-28T03:00:00.000Z,2026-09-28T03:00:00.000Z,,True,55,,no_verified_match,exact_UI_document_id; explicit_student_role,contract_link_and_critical_dates_unavailable,Resolve missing contract evidence and listed conflicts; do not backfill
